model_string,cache_key,hit_count,accuracy,mae,training_time_sec
"stack ( DT ( max_depth = 2 , min_samples_split = 0.2 ) ; cv = 5 )","stack ( DT ( max_depth = 2 , min_samples_split = 0.2 ) ; cv = 5 )",0,0.6607142857142857,0.3392857142857143,0.09189273000083631
"stack ( XGB ( n_estimators = 3 , max_depth = 2 ) )","stack ( XGB ( n_estimators = 3 , max_depth = 2 ) )",0,0.6339285714285714,0.3660714285714286,0.3154618079934153
"stack ( SVM ( C = 0.1 , kernel = linear ) ; cv = 5 )","stack ( SVM ( C = 0.1 , kernel = linear ) ; cv = 5 )",0,0.5758928571428571,0.4241071428571429,0.3817188410030212
stack ( XGB ( n_estimators = 1 ) ),stack ( XGB ( n_estimators = 1 ) ),2,0.6517857142857143,0.3482142857142857,0.28834862200164935
"vote ( XGB ( n_estimators = 5 , max_depth = 1 ) ; voting = soft )","vote ( XGB ( n_estimators = 5 , max_depth = 1 ) ; voting = soft )",1,0.6651785714285714,0.3348214285714286,0.04302115500468062
"stack ( XGB ( n_estimators = 5 , max_depth = 3 ) )","stack ( XGB ( n_estimators = 5 , max_depth = 3 ) )",0,0.6339285714285714,0.3660714285714286,0.46097902100154897
"stack ( XGB ( n_estimators = 3 , max_depth = 50 ) )","stack ( XGB ( n_estimators = 3 , max_depth = 50 ) )",0,0.59375,0.40625,0.47055333699972834
stack ( XGB ( n_estimators = 3 ) ),stack ( XGB ( n_estimators = 3 ) ),0,0.6428571428571429,0.3571428571428571,0.3322367770015262
"vote ( SVM ( kernel = sigmoid ) , NB ( var_smoothing = 1e-7 ) ; voting = hard )","vote ( SVM ( kernel = sigmoid ) , NB ( var_smoothing = 1e-7 ) ; voting = hard )",0,0.6071428571428571,0.3928571428571429,0.06683404600335052
"stack ( SVM ( C = 0.5 , kernel = rbf ) , GB ( n_estimators = 10 ) )","stack ( SVM ( C = 0.5 , kernel = rbf ) , GB ( n_estimators = 10 ) )",0,0.6294642857142857,0.3705357142857143,0.6123607620029361
"vote ( LR ( C = 1.0 ) , DT ( max_depth = 5 , criterion = gini , min_samples_split = 3 ) , SVM ( C = 10 ) , RF ( n_estimators = 1 ) , RF ( n_estimators = 2 ) , KNN ( n_neighbors = 5 ) , RF ( n_estimators = 10 ) ; voting = soft )","vote ( LR ( C = 1.0 ) , DT ( max_depth = 5 , criterion = gini , min_samples_split = 3 ) , SVM ( C = 10 ) , RF ( n_estimators = 1 ) , RF ( n_estimators = 2 ) , KNN ( n_neighbors = 5 ) , RF ( n_estimators = 10 ) ; voting = soft )",0,0.5758928571428571,0.4241071428571429,0.7381045330039342
"stack ( XGB ( n_estimators = 50 , max_depth = 3 ) )","stack ( XGB ( n_estimators = 50 , max_depth = 3 ) )",1,0.6517857142857143,0.3482142857142857,0.8940698940059519
"stack ( DT ( max_depth = 2 , criterion = entropy ) , GB ( n_estimators = 5 , learning_rate = 1.0 ) , RF ( max_depth = 5 ) ; final_estimator = XGB , cv = 50 )","stack ( DT ( max_depth = 2 , criterion = entropy ) , GB ( n_estimators = 5 , learning_rate = 1.0 ) , RF ( max_depth = 5 ) ; final_estimator = XGB , cv = 50 )",0,0.6294642857142857,0.3705357142857143,1.454699083995365
"stack ( XGB ( n_estimators = 50 , max_depth = 10 ) )","stack ( XGB ( n_estimators = 50 , max_depth = 10 ) )",0,0.5803571428571429,0.4196428571428571,1.4651837599958526
"stack ( NB ( var_smoothing = 1e-8 ) , LR ( C = 0.1 , max_iter = 3 ) , XGB ( max_depth = 3 ) ; final_estimator = RF )","stack ( NB ( var_smoothing = 1e-8 ) , LR ( C = 0.1 , max_iter = 3 ) , XGB ( max_depth = 3 ) ; final_estimator = RF )",0,0.6160714285714286,0.3839285714285714,1.5803829330034205
"stack ( SVM ( kernel = sigmoid ) , XGB ( n_estimators = 10 , max_depth = 10 ) , KNN ( n_neighbors = 5 ) , LR ( C = 50 ) ; final_estimator = KNN )","stack ( SVM ( kernel = sigmoid ) , XGB ( n_estimators = 10 , max_depth = 10 ) , KNN ( n_neighbors = 5 ) , LR ( C = 50 ) ; final_estimator = KNN )",0,0.5803571428571429,0.4196428571428571,1.4379800660026376
"vote ( RF ( n_estimators = 5 , max_depth = 5 ) , LR ( C = 10 , max_iter = 3 ) ; voting = soft )","vote ( RF ( n_estimators = 5 , max_depth = 5 ) , LR ( C = 10 , max_iter = 3 ) ; voting = soft )",0,0.6651785714285714,0.3348214285714286,0.14637867999408627
"stack ( DT ( max_depth = 10 , min_samples_split = 0.4 ) ; final_estimator = DT , cv = 2 )","stack ( DT ( max_depth = 10 , min_samples_split = 0.4 ) ; final_estimator = DT , cv = 2 )",0,0.6160714285714286,0.3839285714285714,0.1625543900008779
"stack ( DT ( max_depth = 2 , criterion = log_loss , min_samples_split = 0.4 ) ; cv = 50 )","stack ( DT ( max_depth = 2 , criterion = log_loss , min_samples_split = 0.4 ) ; cv = 50 )",0,0.6607142857142857,0.3392857142857143,0.15279020900197793
vote ( KNN ( n_neighbors = 10 ) ; voting = soft ),vote ( KNN ( n_neighbors = 10 ) ; voting = soft ),0,0.59375,0.40625,0.01379692099726526
stack ( RF ( n_estimators = 1 ) ),stack ( RF ( n_estimators = 1 ) ),0,0.5401785714285714,0.4598214285714286,0.19596789000206627
"vote ( KNN ( n_neighbors = 5 ) , RF ( n_estimators = 10 ) ; voting = hard )","vote ( KNN ( n_neighbors = 5 ) , RF ( n_estimators = 10 ) ; voting = hard )",0,0.5982142857142857,0.4017857142857143,0.12627129499742296
"vote ( XGB ( n_estimators = 2 , max_depth = 50 ) )","vote ( XGB ( n_estimators = 2 , max_depth = 50 ) )",0,0.5892857142857143,0.4107142857142857,0.06759707599849207
"stack ( LR ( C = 0.5 , max_iter = 2 ) )","stack ( LR ( C = 0.5 , max_iter = 2 ) )",1,0.6205357142857143,0.3794642857142857,0.23980506299994886
vote ( SVM ( kernel = rbf ) ; voting = hard ),vote ( SVM ( kernel = rbf ) ; voting = hard ),1,0.6517857142857143,0.3482142857142857,0.05059303099551471
"stack ( XGB ( n_estimators = 2 , max_depth = 1 ) )","stack ( XGB ( n_estimators = 2 , max_depth = 1 ) )",0,0.6607142857142857,0.3392857142857143,0.3247010319973924
stack ( KNN ( n_neighbors = 50 ) ),stack ( KNN ( n_neighbors = 50 ) ),0,0.5491071428571429,0.4508928571428571,0.27704327799438033
"stack ( RF ( n_estimators = 5 , max_depth = 1 ) )","stack ( RF ( n_estimators = 5 , max_depth = 1 ) )",0,0.59375,0.40625,0.11268239800119773
"stack ( XGB ( n_estimators = 1 , max_depth = 50 ) )","stack ( XGB ( n_estimators = 1 , max_depth = 50 ) )",0,0.5982142857142857,0.4017857142857143,0.35238706300151534
"stack ( SVM ( C = 10 ) , SVM ( kernel = rbf ) , SVM ( kernel = rbf ) )","stack ( SVM ( C = 10 ) , SVM ( kernel = rbf ) , SVM ( kernel = rbf ) )",0,0.625,0.375,0.8487359439968714
"stack ( SVM ( C = 10 ) , SVM ( kernel = rbf ) , SVM ( kernel = rbf ) ; final_estimator = KNN )","stack ( SVM ( C = 10 ) , SVM ( kernel = rbf ) , SVM ( kernel = rbf ) ; final_estimator = KNN )",0,0.625,0.375,0.8073988270043628
stack ( XGB ( n_estimators = 50 ) ),stack ( XGB ( n_estimators = 50 ) ),0,0.59375,0.40625,0.991887959993619
"stack ( XGB ( n_estimators = 50 , max_depth = 50 ) )","stack ( XGB ( n_estimators = 50 , max_depth = 50 ) )",0,0.5982142857142857,0.4017857142857143,1.7814177330001257
"stack ( RF ( n_estimators = 1 ) , XGB ( max_depth = 50 ) ; final_estimator = SVM )","stack ( RF ( n_estimators = 1 ) , XGB ( max_depth = 50 ) ; final_estimator = SVM )",0,0.5625,0.4375,2.419435952004278
"bag ( DT ( max_depth = 5 , criterion = gini , min_samples_split = 0.4 ) )","bag ( DT ( max_depth = 5 , criterion = gini , min_samples_split = 0.4 ) )",8,0.6428571428571429,0.3571428571428571,0.14703883999754908
"stack ( RF ( n_estimators = 2 , max_depth = 3 ) )","stack ( RF ( n_estimators = 2 , max_depth = 3 ) )",1,0.6160714285714286,0.3839285714285714,0.22819454199634492
"bag ( LR ( C = 0.1 , max_iter = 2 ) )","bag ( LR ( C = 0.1 , max_iter = 2 ) )",4,0.6383928571428571,0.3616071428571429,0.2937709050020203
"bag ( GB ( n_estimators = 1 , learning_rate = 0.1 ) )","bag ( GB ( n_estimators = 1 , learning_rate = 0.1 ) )",5,0.6428571428571429,0.3571428571428571,0.3034474450032576
bag ( KNN ( n_neighbors = 2 ) ; max_features = 10 ),bag ( KNN ( n_neighbors = 2 ) ; max_features = 10 ),1,0.5848214285714286,0.4151785714285714,0.13234250099776546
"vote ( RF ( n_estimators = 10 , max_depth = 50 ) , LR ( penalty = elasticnet ) )","vote ( RF ( n_estimators = 10 , max_depth = 50 ) , LR ( penalty = elasticnet ) )",0,0.6205357142857143,0.3794642857142857,0.45365224599663634
"stack ( XGB ( n_estimators = 10 , max_depth = 2 ) ; final_estimator = SVM , cv = 2 )","stack ( XGB ( n_estimators = 10 , max_depth = 2 ) ; final_estimator = SVM , cv = 2 )",0,0.6116071428571429,0.3883928571428571,0.5253392999948119
"vote ( SVM ( C = 1.0 , kernel = rbf ) , KNN ( n_neighbors = 2 ) )","vote ( SVM ( C = 1.0 , kernel = rbf ) , KNN ( n_neighbors = 2 ) )",0,0.5848214285714286,0.4151785714285714,0.08238872500078287
"bag ( XGB ( n_estimators = 2 , max_depth = 2 ) )","bag ( XGB ( n_estimators = 2 , max_depth = 2 ) )",32,0.6517857142857143,0.3482142857142857,0.4931204990061815
"ada ( XGB ( n_estimators = 1 ) ; n_estimators = 10 , learning_rate = 50 )","ada ( XGB ( n_estimators = 1 ) ; n_estimators = 10 , learning_rate = 50 )",0,0.59375,0.40625,0.540493881002476
stack ( KNN ( n_neighbors = 10 ) ; final_estimator = DT ),stack ( KNN ( n_neighbors = 10 ) ; final_estimator = DT ),0,0.5714285714285714,0.4285714285714286,0.2582470499983174
"bag ( GB ( n_estimators = 2 ) ; n_estimators = 1 , max_features = 0.5 )","bag ( GB ( n_estimators = 2 ) ; n_estimators = 1 , max_features = 0.5 )",0,0.5625,0.4375,0.0445381749959779
stack ( KNN ( n_neighbors = 3 ) ; final_estimator = GB ),stack ( KNN ( n_neighbors = 3 ) ; final_estimator = GB ),0,0.5089285714285714,0.4910714285714286,0.1816998469948885
bag ( DT ( criterion = entropy ) ; max_samples = 0.1 ),bag ( DT ( criterion = entropy ) ; max_samples = 0.1 ),0,0.5982142857142857,0.4017857142857143,0.10510916500061285
"ada ( DT ( max_depth = 2 , min_samples_leaf = 0.3 ) ; n_estimators = 50 , algorithm = SAMME )","ada ( DT ( max_depth = 2 , min_samples_leaf = 0.3 ) ; n_estimators = 50 , algorithm = SAMME )",0,0.6071428571428571,0.3928571428571429,0.8004978169992683
bag ( RF ( n_estimators = 3 ) ),bag ( RF ( n_estimators = 3 ) ),1,0.6160714285714286,0.3839285714285714,0.30894451499625575
"bag ( RF ( n_estimators = 10 , max_depth = 3 ) ; max_samples = 10 )","bag ( RF ( n_estimators = 10 , max_depth = 3 ) ; max_samples = 10 )",1,0.6160714285714286,0.3839285714285714,0.8382381789997453
ada ( DT ( max_depth = 5 ) ; algorithm = SAMME ),ada ( DT ( max_depth = 5 ) ; algorithm = SAMME ),2,0.6071428571428571,0.3928571428571429,0.5510573130013654
ada ( XGB ( n_estimators = 1 ) ),ada ( XGB ( n_estimators = 1 ) ),0,0.59375,0.40625,1.568084665996139
ada ( LR ( penalty = l2 ) ),ada ( LR ( penalty = l2 ) ),5,0.6205357142857143,0.3794642857142857,1.2933007920000819
ada ( GB ( n_estimators = 2 ) ),ada ( GB ( n_estimators = 2 ) ),4,0.6294642857142857,0.3705357142857143,1.2483276759958244
ada ( LR ( C = 50 ) ; learning_rate = 10 ),ada ( LR ( C = 50 ) ; learning_rate = 10 ),0,0.59375,0.40625,1.9675371799967252
stack ( RF ( max_depth = 3 ) ),stack ( RF ( max_depth = 3 ) ),0,0.6339285714285714,0.3660714285714286,2.1239487069979077
bag ( LR ( C = 0.1 ) ; max_features = 1.0 ),bag ( LR ( C = 0.1 ) ; max_features = 1.0 ),2,0.6160714285714286,0.3839285714285714,2.007126372998755
bag ( LR ( penalty = elasticnet ) ),bag ( LR ( penalty = elasticnet ) ),0,0.6160714285714286,0.3839285714285714,2.6194229460015777
bag ( GB ( learning_rate = 50 ) ),bag ( GB ( learning_rate = 50 ) ),0,0.3482142857142857,0.6517857142857143,2.380205785993894
"bag ( DT ( max_depth = 3 , criterion = entropy , min_samples_split = 0.4 ) )","bag ( DT ( max_depth = 3 , criterion = entropy , min_samples_split = 0.4 ) )",2,0.6428571428571429,0.3571428571428571,0.11943521900684573
bag ( DT ( criterion = entropy ) ),bag ( DT ( criterion = entropy ) ),3,0.6383928571428571,0.3616071428571429,0.1783850430001621
stack ( KNN ( n_neighbors = 5 ) ),stack ( KNN ( n_neighbors = 5 ) ),0,0.5491071428571429,0.4508928571428571,0.18234426799608627
stack ( NB ( var_smoothing = 1e-6 ) ),stack ( NB ( var_smoothing = 1e-6 ) ),4,0.6026785714285714,0.3973214285714286,0.28519921800034354
"stack ( RF ( n_estimators = 3 , max_depth = 1 ) )","stack ( RF ( n_estimators = 3 , max_depth = 1 ) )",1,0.6294642857142857,0.3705357142857143,0.2999800719990162
"bag ( DT ( max_depth = 5 , criterion = gini , min_samples_split = 0.1 ) )","bag ( DT ( max_depth = 5 , criterion = gini , min_samples_split = 0.1 ) )",4,0.65625,0.34375,0.13205630800075596
stack ( GB ( n_estimators = 2 ) ),stack ( GB ( n_estimators = 2 ) ),4,0.6517857142857143,0.3482142857142857,0.35440055800427217
"bag ( GB ( n_estimators = 1 , learning_rate = 0.5 ) )","bag ( GB ( n_estimators = 1 , learning_rate = 0.5 ) )",2,0.6339285714285714,0.3660714285714286,0.2845214879998821
"bag ( GB ( n_estimators = 1 , learning_rate = 10 ) )","bag ( GB ( n_estimators = 1 , learning_rate = 10 ) )",0,0.6473214285714286,0.3526785714285714,0.3336883379961364
bag ( DT ( criterion = entropy ) ; max_samples = 0.5 ),bag ( DT ( criterion = entropy ) ; max_samples = 0.5 ),0,0.5982142857142857,0.4017857142857143,0.16014368899777764
"bag ( LR ( C = 0.1 , max_iter = 5 ) )","bag ( LR ( C = 0.1 , max_iter = 5 ) )",0,0.6383928571428571,0.3616071428571429,0.41708932899928186
"bag ( DT ( max_depth = 5 , criterion = log_loss , min_samples_split = 0.1 ) )","bag ( DT ( max_depth = 5 , criterion = log_loss , min_samples_split = 0.1 ) )",0,0.6339285714285714,0.3660714285714286,0.16844878099800553
"stack ( RF ( n_estimators = 2 , max_depth = 2 ) )","stack ( RF ( n_estimators = 2 , max_depth = 2 ) )",1,0.6428571428571429,0.3571428571428571,0.26893489099893486
bag ( GB ( n_estimators = 1 ) ),bag ( GB ( n_estimators = 1 ) ),1,0.6383928571428571,0.3616071428571429,0.32699760099785635
"bag ( GB ( n_estimators = 2 , learning_rate = 0.5 ) )","bag ( GB ( n_estimators = 2 , learning_rate = 0.5 ) )",4,0.6383928571428571,0.3616071428571429,0.38145576899842126
"bag ( GB ( n_estimators = 5 ) ; n_estimators = 10 , max_samples = 50 )","bag ( GB ( n_estimators = 5 ) ; n_estimators = 10 , max_samples = 50 )",0,0.5982142857142857,0.4017857142857143,0.8618495199989411
"bag ( SVM ( C = 0.5 , kernel = linear ) )","bag ( SVM ( C = 0.5 , kernel = linear ) )",0,0.6294642857142857,0.3705357142857143,1.0941240200045286
vote ( RF ( max_depth = 3 ) ; voting = hard ),vote ( RF ( max_depth = 3 ) ; voting = hard ),0,0.625,0.375,0.6748641930025769
ada ( GB ( n_estimators = 1 ) ),ada ( GB ( n_estimators = 1 ) ),0,0.6428571428571429,0.3571428571428571,1.565159643003426
ada ( GB ( n_estimators = 3 ) ),ada ( GB ( n_estimators = 3 ) ),2,0.6339285714285714,0.3660714285714286,1.9779071939992718
ada ( GB ( n_estimators = 3 ) ),ada ( GB ( n_estimators = 3 ) ),0,0.6339285714285714,0.3660714285714286,1.9420485619993997
stack ( RF ( max_depth = 2 ) ),stack ( RF ( max_depth = 2 ) ),0,0.6205357142857143,0.3794642857142857,2.318893003000994
bag ( RF ( max_depth = 3 ) ),bag ( RF ( max_depth = 3 ) ),0,0.625,0.375,2.916036176000489
bag ( GB ( learning_rate = 1.0 ) ),bag ( GB ( learning_rate = 1.0 ) ),0,0.6294642857142857,0.3705357142857143,4.400480841002718
ada ( RF ( max_depth = 3 ) ),ada ( RF ( max_depth = 3 ) ),0,0.6116071428571429,0.3883928571428571,6.796484765000059
ada ( GB ( learning_rate = 0.5 ) ),ada ( GB ( learning_rate = 0.5 ) ),0,0.5848214285714286,0.4151785714285714,10.550283636999666
"bag ( DT ( max_depth = 3 , criterion = log_loss , min_samples_split = 0.4 ) )","bag ( DT ( max_depth = 3 , criterion = log_loss , min_samples_split = 0.4 ) )",1,0.6428571428571429,0.3571428571428571,0.1029696760015213
"bag ( LR ( C = 0.1 , max_iter = 1 ) )","bag ( LR ( C = 0.1 , max_iter = 1 ) )",0,0.5982142857142857,0.4017857142857143,0.2655955990048824
"stack ( LR ( C = 0.5 , max_iter = 5 ) )","stack ( LR ( C = 0.5 , max_iter = 5 ) )",0,0.6473214285714286,0.3526785714285714,0.28061161700316006
bag ( DT ( max_depth = 1 ) ),bag ( DT ( max_depth = 1 ) ),2,0.6517857142857143,0.3482142857142857,0.10247150099894498
"stack ( GB ( n_estimators = 3 , learning_rate = 0.1 ) )","stack ( GB ( n_estimators = 3 , learning_rate = 0.1 ) )",0,0.6517857142857143,0.3482142857142857,0.401118462003069
"bag ( LR ( C = 50 , max_iter = 10 ) )","bag ( LR ( C = 50 , max_iter = 10 ) )",0,0.6383928571428571,0.3616071428571429,0.45893638899724465
"stack ( SVM ( C = 0.1 , kernel = sigmoid ) )","stack ( SVM ( C = 0.1 , kernel = sigmoid ) )",0,0.5357142857142857,0.4642857142857143,0.5066145109958597
bag ( GB ( n_estimators = 3 ) ),bag ( GB ( n_estimators = 3 ) ),0,0.6383928571428571,0.3616071428571429,0.5804013640008634
"stack ( RF ( n_estimators = 10 , max_depth = 3 ) )","stack ( RF ( n_estimators = 10 , max_depth = 3 ) )",0,0.6383928571428571,0.3616071428571429,0.5532793749953271
stack ( GB ( n_estimators = 10 ) ),stack ( GB ( n_estimators = 10 ) ),2,0.6383928571428571,0.3616071428571429,0.715174279997882
"bag ( XGB ( n_estimators = 10 , max_depth = 1 ) )","bag ( XGB ( n_estimators = 10 , max_depth = 1 ) )",1,0.625,0.375,0.5329983789997641
"bag ( XGB ( n_estimators = 10 , max_depth = 1 ) )","bag ( XGB ( n_estimators = 10 , max_depth = 1 ) )",0,0.6383928571428571,0.3616071428571429,0.38143894599488704
stack ( XGB ( max_depth = 3 ) ),stack ( XGB ( max_depth = 3 ) ),0,0.625,0.375,1.5063814980021561
bag ( XGB ( max_depth = 1 ) ),bag ( XGB ( max_depth = 1 ) ),14,0.6607142857142857,0.3392857142857143,1.3077217690006364
ada ( GB ( n_estimators = 10 ) ),ada ( GB ( n_estimators = 10 ) ),0,0.6205357142857143,0.3794642857142857,1.968814473002567
bag ( XGB ( max_depth = 5 ) ),bag ( XGB ( max_depth = 5 ) ),3,0.625,0.375,2.4067101329928846
bag ( XGB ( max_depth = 5 ) ),bag ( XGB ( max_depth = 5 ) ),0,0.6205357142857143,0.3794642857142857,2.55589585800044
"stack ( GB ( learning_rate = 0.5 ) , GB ( learning_rate = 50 ) , NB ( var_smoothing = 1e-7 ) )","stack ( GB ( learning_rate = 0.5 ) , GB ( learning_rate = 50 ) , NB ( var_smoothing = 1e-7 ) )",0,0.6071428571428571,0.3928571428571429,2.9685552650043974
stack ( KNN ( n_neighbors = 3 ) ),stack ( KNN ( n_neighbors = 3 ) ),0,0.5089285714285714,0.4910714285714286,0.24080627800140064
"bag ( LR ( C = 50 , max_iter = 3 ) )","bag ( LR ( C = 50 , max_iter = 3 ) )",0,0.6383928571428571,0.3616071428571429,0.3219351829975494
stack ( KNN ( n_neighbors = 10 ) ),stack ( KNN ( n_neighbors = 10 ) ),0,0.5714285714285714,0.4285714285714286,0.24781675299891504
"stack ( GB ( n_estimators = 2 , learning_rate = 0.5 ) ; final_estimator = GB )","stack ( GB ( n_estimators = 2 , learning_rate = 0.5 ) ; final_estimator = GB )",0,0.6339285714285714,0.3660714285714286,0.35815105799701996
"stack ( GB ( n_estimators = 2 , learning_rate = 0.5 ) )","stack ( GB ( n_estimators = 2 , learning_rate = 0.5 ) )",0,0.6339285714285714,0.3660714285714286,0.3556532380025601
bag ( GB ( n_estimators = 2 ) ),bag ( GB ( n_estimators = 2 ) ),0,0.6294642857142857,0.3705357142857143,0.4672971089967177
"bag ( DT ( max_depth = 5 , criterion = gini , min_samples_split = 0.3 ) )","bag ( DT ( max_depth = 5 , criterion = gini , min_samples_split = 0.3 ) )",0,0.625,0.375,0.11001581999880727
stack ( DT ( criterion = gini ) ),stack ( DT ( criterion = gini ) ),0,0.5491071428571429,0.4508928571428571,0.12830934600060573
"bag ( XGB ( n_estimators = 2 , max_depth = 1 ) )","bag ( XGB ( n_estimators = 2 , max_depth = 1 ) )",0,0.6428571428571429,0.3571428571428571,0.463506319996668
bag ( XGB ( n_estimators = 2 ) ),bag ( XGB ( n_estimators = 2 ) ),0,0.6339285714285714,0.3660714285714286,0.5309531550010433
"bag ( DT ( max_depth = 3 , criterion = log_loss , min_samples_split = 0.1 ) )","bag ( DT ( max_depth = 3 , criterion = log_loss , min_samples_split = 0.1 ) )",1,0.6428571428571429,0.3571428571428571,0.09110838800552301
"bag ( DT ( max_depth = 3 , criterion = entropy ) )","bag ( DT ( max_depth = 3 , criterion = entropy ) )",0,0.6294642857142857,0.3705357142857143,0.0971919030052959
"stack ( KNN ( n_neighbors = 5 ) , DT ( max_depth = 3 , criterion = gini ) , DT ( max_depth = 1 , criterion = log_loss ) , NB ( var_smoothing = 1e-7 ) ; final_estimator = SVM , cv = 1 )","stack ( KNN ( n_neighbors = 5 ) , DT ( max_depth = 3 , criterion = gini ) , DT ( max_depth = 1 , criterion = log_loss ) , NB ( var_smoothing = 1e-7 ) ; final_estimator = SVM , cv = 1 )",0,0.6160714285714286,0.3839285714285714,0.6187900970035116
"bag ( XGB ( n_estimators = 3 , max_depth = 10 ) )","bag ( XGB ( n_estimators = 3 , max_depth = 10 ) )",0,0.6339285714285714,0.3660714285714286,0.6683678469998995
bag ( XGB ( n_estimators = 2 ) ),bag ( XGB ( n_estimators = 2 ) ),0,0.6473214285714286,0.3526785714285714,0.4440804179976112
stack ( GB ( n_estimators = 5 ) ),stack ( GB ( n_estimators = 5 ) ),5,0.6607142857142857,0.3392857142857143,0.26129116399533814
"stack ( LR ( C = 10 ) , GB ( n_estimators = 1 , learning_rate = 0.1 ) , NB ( var_smoothing = 1e-7 ) )","stack ( LR ( C = 10 ) , GB ( n_estimators = 1 , learning_rate = 0.1 ) , NB ( var_smoothing = 1e-7 ) )",0,0.6026785714285714,0.3973214285714286,1.4027236550027737
stack ( LR ( penalty = elasticnet ) ),stack ( LR ( penalty = elasticnet ) ),1,0.6160714285714286,0.3839285714285714,1.607929328994942
bag ( GB ( n_estimators = 50 ) ),bag ( GB ( n_estimators = 50 ) ),0,0.6339285714285714,0.3660714285714286,2.182069861002674
bag ( XGB ( max_depth = 3 ) ),bag ( XGB ( max_depth = 3 ) ),3,0.6205357142857143,0.3794642857142857,2.328244429001643
stack ( GB ( learning_rate = 0.1 ) ),stack ( GB ( learning_rate = 0.1 ) ),1,0.6205357142857143,0.3794642857142857,2.421168510001735
stack ( GB ( learning_rate = 10 ) ),stack ( GB ( learning_rate = 10 ) ),0,0.59375,0.40625,1.992381750002096
bag ( XGB ( max_depth = 50 ) ),bag ( XGB ( max_depth = 50 ) ),2,0.6026785714285714,0.3973214285714286,3.566970375002711
"bag ( DT ( max_depth = 5 , min_samples_split = 0.1 ) )","bag ( DT ( max_depth = 5 , min_samples_split = 0.1 ) )",0,0.65625,0.34375,0.11330720000114525
bag ( DT ( criterion = gini ) ),bag ( DT ( criterion = gini ) ),0,0.5803571428571429,0.4196428571428571,0.17666457300219918
stack ( GB ( n_estimators = 1 ) ),stack ( GB ( n_estimators = 1 ) ),1,0.6473214285714286,0.3526785714285714,0.23125034200347727
"bag ( LR ( C = 50 , max_iter = 1 ) )","bag ( LR ( C = 50 , max_iter = 1 ) )",0,0.59375,0.40625,0.26194267299433704
bag ( SVM ( kernel = sigmoid ) ),bag ( SVM ( kernel = sigmoid ) ),0,0.5446428571428571,0.4553571428571429,0.37692647900257725
bag ( SVM ( C = 10 ) ),bag ( SVM ( C = 10 ) ),0,0.625,0.375,0.3767249470038223
stack ( GB ( n_estimators = 3 ) ),stack ( GB ( n_estimators = 3 ) ),1,0.6517857142857143,0.3482142857142857,0.4045779849984683
stack ( SVM ( kernel = poly ) ),stack ( SVM ( kernel = poly ) ),0,0.6383928571428571,0.3616071428571429,0.30261365399928764
"bag ( XGB ( n_estimators = 2 , max_depth = 3 ) )","bag ( XGB ( n_estimators = 2 , max_depth = 3 ) )",1,0.6473214285714286,0.3526785714285714,0.4911920430022292
"bag ( XGB ( n_estimators = 2 , max_depth = 5 ) )","bag ( XGB ( n_estimators = 2 , max_depth = 5 ) )",0,0.625,0.375,0.560194188998139
"bag ( SVM ( C = 0.1 , kernel = poly ) )","bag ( SVM ( C = 0.1 , kernel = poly ) )",0,0.59375,0.40625,0.28864557599445106
"bag ( XGB ( n_estimators = 2 , max_depth = 5 ) )","bag ( XGB ( n_estimators = 2 , max_depth = 5 ) )",0,0.6339285714285714,0.3660714285714286,0.5595288240001537
"bag ( DT ( max_depth = 5 , criterion = log_loss ) )","bag ( DT ( max_depth = 5 , criterion = log_loss ) )",0,0.6294642857142857,0.3705357142857143,0.15094928199687274
"bag ( DT ( max_depth = 10 , criterion = entropy , min_samples_split = 0.4 ) )","bag ( DT ( max_depth = 10 , criterion = entropy , min_samples_split = 0.4 ) )",1,0.6428571428571429,0.3571428571428571,0.1292389779991936
"bag ( DT ( max_depth = 5 , criterion = gini , min_samples_split = 10 ) )","bag ( DT ( max_depth = 5 , criterion = gini , min_samples_split = 10 ) )",1,0.6607142857142857,0.3392857142857143,0.10602143399592023
bag ( KNN ( n_neighbors = 10 ) ),bag ( KNN ( n_neighbors = 10 ) ),0,0.5669642857142857,0.4330357142857143,0.07617151599697536
"stack ( GB ( n_estimators = 10 , learning_rate = 0.1 ) )","stack ( GB ( n_estimators = 10 , learning_rate = 0.1 ) )",0,0.6383928571428571,0.3616071428571429,0.8664320940006291
"bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )","bag ( XGB ( n_estimators = 1 , max_depth = 3 ) )",0,0.6428571428571429,0.3571428571428571,0.36130190700350795
bag ( KNN ( n_neighbors = 50 ) ),bag ( KNN ( n_neighbors = 50 ) ),0,0.5669642857142857,0.4330357142857143,0.09165800700429827
"stack ( LR ( C = 10 ) , GB ( n_estimators = 1 , learning_rate = 0.1 ) , NB ( var_smoothing = 1e-6 ) )","stack ( LR ( C = 10 ) , GB ( n_estimators = 1 , learning_rate = 0.1 ) , NB ( var_smoothing = 1e-6 ) )",0,0.6026785714285714,0.3973214285714286,1.1367919689946575
"bag ( XGB ( n_estimators = 50 , max_depth = 2 ) )","bag ( XGB ( n_estimators = 50 , max_depth = 2 ) )",0,0.6383928571428571,0.3616071428571429,1.2891620670052362
